4463,公司代号77676,山西省,数据开发工程师,数学,90,nan-5千
4464,公司代号90864,安徽省,大数据实施工程师,Storm,35,nan-5千
4465,公司代号24619,贵州省,爬虫工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,9,2.5万-7千
4466,公司代号5312,天津市,ETL数据仓库工程师,Java数据库本次招聘包括,93,1万-3千
4467,公司代号7870,四川省,爬虫工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",52,7千-2.5万
4468,公司代号48291,上海市,大数据实施工程师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,39,面议-面议
4469,公司代号70516,浙江省,ETL数据仓库工程师,ETL,29, -8千
4470,公司代号41587,河北省,Spark高级工程师,Python,74,3千-1万
4471,公司代号90143,宁夏回族自治区,数据运维工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",24,面议-面议
4472,公司代号57430,甘肃省,大数据架构师,计算机、数学、统计学等专业本科及以上学历,42,5千-nan
4473,公司代号11000,澳门特别行政区,可视化工程师,年龄18-30岁,27,3万-2万
4474,公司代号48983,河南省,数据开发工程师,SparkSpark数据分析BIHive工作职责,8,1万-3千
4475,公司代号30305,江西省,大数据架构师,如R，Jupyter?Notebook,89,3千-1万
4476,公司代号82391,广西壮族自治区,Spark高级工程师,Arcgispython空间科学数据处理数据库商业,90,8千- 
4477,公司代号99799,甘肃省,大数据架构师,c++,84,3.5万-1.5万
4478,公司代号37598,河北省,数据分析师,Hbase,55,6千-6千
4479,公司代号660,澳门特别行政区,数据运维工程师,Hbase数据科学,45,7千-2.5万
4480,公司代号8363,湖南省,大数据算法工程师,C语言、Java、.Net、PHP等,14,1.5万-3.5万
4481,公司代号20076,云南省,爬虫工程师,c++,49,3.5万-1.5万
4482,公司代号57991,山东省,大数据实施工程师,大专及以上学历，计算机（网络),28,9千-4千
4483,公司代号28295,广西壮族自治区,数据分析师,java,79,3.5万-1.5万
4484,公司代号6912,江苏省,爬虫工程师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,95, -8千
4485,公司代号93180,吉林省,可视化工程师,熟悉Unix/Linux操作系统,75,5千-nan
4486,公司代号33377,宁夏回族自治区,ETL数据仓库工程师,c++,27,8千- 
4487,公司代号66587,河南省,爬虫工程师,ETL,23, -8千
4488,公司代号43149,内蒙古自治区,大数据算法工程师,SparkSpark数据分析BIHive工作职责,68,1万-3千
4489,公司代号80877,福建省,Spark高级工程师,SQL和NoSQL数据库、Log分析,73,2.5万-7千
4490,公司代号38147,新疆维吾尔自治区,数据运维工程师,数学,97,1.5万-3.5万
4491,公司代号94761,海南省,大数据算法工程师,Python,16,5千-nan
4492,公司代号61245,西藏自治区,大数据算法工程师,Arcgispython空间科学数据处理数据库商业,21,面议-面议
4493,公司代号15006,江苏省,大数据实施工程师,场进行投资并盈,2,1.5万-3.5万
4494,公司代号1378,安徽省,数据运维工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,18,nan-5千
4495,公司代号17674,天津市,爬虫工程师,Java数据库本次招聘包括,29,1万-3千
4496,公司代号67900,重庆市,数据分析师,熟练使用SPSS、SAS等相关数据分析软件,87,1万-3千
4497,公司代号24644,山东省,大数据算法工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,58,nan-5千
4498,公司代号15306,内蒙古自治区,数据开发工程师,flink,87,1.5万-3.5万
4499,公司代号45097,湖南省,爬虫工程师,数据仓库,90,9千-4千
4500,公司代号75860,西藏自治区,数据分析师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,50,5千-nan
4501,公司代号54422,河南省,数据开发工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",89,9千-4千
4502,公司代号73296,吉林省,爬虫工程师,数据仓库,45,2万-3万
4503,公司代号41577,新疆维吾尔自治区,数据分析师,出每天的投资计划,35,1.5万-3.5万
4504,公司代号5181,澳门特别行政区,可视化工程师,Spark数据分析BIHive工作职责,23,8千- 
4505,公司代号73644,吉林省,大数据实施工程师,数学,68,1万-3千
4506,公司代号71262,宁夏回族自治区,爬虫工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,56,4千-9千
4507,公司代号17907,吉林省,可视化工程师,Kafks统计学等专业本科及以上学历,78,5千-nan
4508,公司代号93692,青海省,可视化工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,96,3.5万-1.5万
4509,公司代号1651,香港特别行政区,数据分析师,Kafks统计学等专业本科及以上学历,52,2.5万-7千
4510,公司代号93323,贵州省,可视化工程师,Kafks统计学等专业本科及以上学历,27,2万-3万
4511,公司代号67196,贵州省,大数据架构师,其中隐含的变化和问,50,6千-6千
4512,公司代号78847,江苏省,ETL数据仓库工程师,Kafks,11,6千-6千
4513,公司代号82248,安徽省,数据分析师,数据仓库,100,3.5万-1.5万
4514,公司代号71343,安徽省,ETL数据仓库工程师,java统计学等专业本科及以上学历,6,8千- 
4515,公司代号62863,江西省,Spark高级工程师,Storm,3,面议-面议
4516,公司代号93275,吉林省,大数据架构师,sqool数据科学,27,3.5万-1.5万
4517,公司代号18051,宁夏回族自治区,爬虫工程师,Hbase,16,9千-4千
4518,公司代号1180,甘肃省,数据开发工程师,场进行投资并盈,88,nan-5千
4519,公司代号76624,上海市,数据开发工程师,计算机科学、数学、统计学等相关专业,78,3.5万-1.5万
4520,公司代号33769,青海省,数据分析师,SQL和NoSQL数据库、Log分析,19,3千-1万
4521,公司代号71031,吉林省,可视化工程师,flume,25, -8千
4522,公司代号65159,福建省,可视化工程师,Linux,22,1万-3千
4523,公司代号94407,福建省,爬虫工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,22,面议-面议
4524,公司代号19793,新疆维吾尔自治区,数据运维工程师,大专及以上学历，计算机（网络),41,1.5万-3.5万
4525,公司代号98415,广西壮族自治区,ETL数据仓库工程师,年龄18-30岁,46,面议-面议
4526,公司代号24983,广西壮族自治区,Spark高级工程师,Scala熟悉使用python进行数据处理分析相关工作,17,5千-nan
4527,公司代号75250,辽宁省,数据运维工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,28,nan-5千
4528,公司代号70923,云南省,数据分析师,熟悉Unix/Linux操作系统,96,5千-nan
4529,公司代号97496,吉林省,数据分析师,如R，Jupyter?Notebook,64,3万-2万
4530,公司代号17259,海南省,Spark高级工程师,熟悉Unix/Linux操作系统,49,5千-nan
4531,公司代号27848,福建省,大数据算法工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,57,8千- 
4532,公司代号3349,山东省,大数据架构师,SparkSpark数据分析BIHive工作职责,76,2万-3万
4533,公司代号70283,海南省,爬虫工程师,ETL,34,2.5万-7千
4534,公司代号97486,西藏自治区,大数据算法工程师,ScalaSpark数据分析BIHive工作职责,40,1万-3千
4535,公司代号68768,澳门特别行政区,数据开发工程师,SQL和NoSQL数据库、Log分析,38,面议-面议
4536,公司代号25125,河南省,数据分析师,Arcgispython空间科学数据处理数据库商业,79, -8千
4537,公司代号74243,辽宁省,大数据实施工程师,SQL和NoSQL数据库、Log分析,84,7千-2.5万
4538,公司代号58549,台湾省,数据运维工程师,Kafks,55,2.5万-7千
4539,公司代号4604,贵州省,数据开发工程师,享受公司超高,29,3.5万-1.5万
4540,公司代号10717,天津市,数据分析师,其中隐含的变化和问,23,3.5万-1.5万
4541,公司代号92789,广东省,数据运维工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,3,面议-面议
4542,公司代号80230,新疆维吾尔自治区,爬虫工程师,计算机科学、数学、统计学等相关专业,50,5千-nan
4543,公司代号82494,天津市,大数据实施工程师,配合产品经理进行产品版本规划与需求整理,78,1.5万-3.5万
4544,公司代号33,辽宁省,爬虫工程师,配合产品经理进行产品版本规划与需求整理,19,3.5万-1.5万
4545,公司代号65092,山东省,数据分析师,SQL和NoSQL数据库、Log分析,29,3千-1万
4546,公司代号48059,新疆维吾尔自治区,大数据架构师,flink,67,5千-nan
4547,公司代号41324,江苏省,数据分析师,C语言、Java、.Net、PHP等,12,6千-6千
4548,公司代号46163,内蒙古自治区,大数据实施工程师,Hadoop数据科学,70,面议-面议
4549,公司代号22176,贵州省,Spark高级工程师,flume统计学等专业本科及以上学历,3,nan-5千
4550,公司代号20343,湖南省,可视化工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,10,3.5万-1.5万
4551,公司代号98411,吉林省,爬虫工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,47, -8千
4552,公司代号58951,海南省,数据分析师,熟练使用SPSS、SAS等相关数据分析软件,5,1万-3千
4553,公司代号40020,北京市,爬虫工程师,Hbase,77,6千-6千
4554,公司代号70234,辽宁省,大数据实施工程师,java统计学等专业本科及以上学历,39,4千-9千
4555,公司代号69548,新疆维吾尔自治区,数据运维工程师,场进行投资并盈,17,3万-2万
4556,公司代号27016,湖北省,数据开发工程师,如R，Jupyter?Notebook,90,2.5万-7千
4557,公司代号32606,新疆维吾尔自治区,大数据实施工程师,Scala熟悉使用python进行数据处理分析相关工作,44,3千-1万
4558,公司代号10911,新疆维吾尔自治区,大数据算法工程师,Kafks统计学等专业本科及以上学历,43,3千-1万
4559,公司代号37773,吉林省,爬虫工程师,Python统计学等专业本科及以上学历,17,6千-6千
4560,公司代号45613,青海省,数据分析师,Hive,68,7千-2.5万
4561,公司代号36212,香港特别行政区,大数据算法工程师,Kafks统计学等专业本科及以上学历,97,nan-5千
4562,公司代号69807,福建省,爬虫工程师,Spark数据分析BIHive工作职责,18,3.5万-1.5万
4563,公司代号11166,湖北省,Spark高级工程师,flume统计学等专业本科及以上学历,53,4千-9千
4564,公司代号97349,海南省,ETL数据仓库工程师,Python统计学等专业本科及以上学历,42,6千-6千
4565,公司代号66594,上海市,可视化工程师,Python统计学等专业本科及以上学历,96,8千- 
4566,公司代号21280,福建省,数据开发工程师,计算机科学、数学、统计学等相关专业,52, -8千
4567,公司代号22535,吉林省,爬虫工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,17,4千-9千
4568,公司代号98020,云南省,大数据架构师,配合产品经理进行产品版本规划与需求整理,71,面议-面议
4569,公司代号22444,内蒙古自治区,大数据算法工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,59,3.5万-1.5万
4570,公司代号8105,澳门特别行政区,Spark高级工程师,c++,77,6千-6千
4571,公司代号81758,上海市,可视化工程师,Kafks统计学等专业本科及以上学历,65,4千-9千
4572,公司代号55045,福建省,数据运维工程师,数学,13,2.5万-7千
4573,公司代号674,青海省,爬虫工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,76, -8千
4574,公司代号44902,河北省,大数据算法工程师,Spark熟悉使用python进行数据处理分析相关工作,50,1.5万-3.5万
4575,公司代号60613,四川省,大数据架构师,数据仓库,66,4千-9千
4576,公司代号52120,澳门特别行政区,数据开发工程师,C语言、Java、.Net、PHP等,50,5千-nan
4577,公司代号10279,台湾省,大数据实施工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,32,7千-2.5万
4578,公司代号58992,河北省,ETL数据仓库工程师,C语言、Java、.Net、PHP等,54,3千-1万
4579,公司代号58373,湖北省,大数据架构师,精通MATLAB、Python、R中至少一门编程语言,28,面议-面议
4580,公司代号84043,浙江省,爬虫工程师,C语言、Java、.Net、PHP等,30,1万-3千
4581,公司代号24844,天津市,可视化工程师,Java数据库本次招聘包括,63,7千-2.5万
4582,公司代号19466,湖南省,可视化工程师,数据仓库,45,8千- 
4583,公司代号88786,广西壮族自治区,可视化工程师,熟悉使用python进行数据处理分析相关工作,84,2万-3万
4584,公司代号97113,吉林省,数据分析师,Hadoop熟悉使用python进行数据处理分析相关工作,84,nan-5千
4585,公司代号66860,甘肃省,大数据算法工程师,Kafks统计学等专业本科及以上学历,70,1.5万-3.5万
4586,公司代号24465,吉林省,大数据算法工程师,C语言、Java、.Net、PHP等,72,3万-2万
4587,公司代号67849,辽宁省,大数据实施工程师,Hive,100,6千-6千
4588,公司代号42814,青海省,大数据架构师,flume,21,2.5万-7千
4589,公司代号67393,上海市,数据运维工程师,年龄18-30岁,8,2.5万-7千
4590,公司代号85008,宁夏回族自治区,大数据算法工程师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,92,5千-nan
4591,公司代号50873,浙江省,爬虫工程师,Hive,67,2万-3万
4592,公司代号70483,北京市,Spark高级工程师,Storm,94,7千-2.5万
4593,公司代号54097,河北省,ETL数据仓库工程师,flume统计学等专业本科及以上学历,15,nan-5千
4594,公司代号64227,云南省,数据运维工程师,flink,32,6千-6千
4595,公司代号10321,山东省,数据分析师,数据仓库,16,4千-9千
4596,公司代号17555,宁夏回族自治区,数据运维工程师,使用过Hadoop、spark等分布式框架,47,1万-3千
4597,公司代号71853,天津市,数据运维工程师,flume统计学等专业本科及以上学历,36,1万-3千
4598,公司代号9770,湖南省,数据运维工程师,精通MATLAB、Python、R中至少一门编程语言,43,9千-4千
4599,公司代号82346,西藏自治区,Spark高级工程师,精通MATLAB、Python、R中至少一门编程语言,34,6千-6千
4600,公司代号92644,重庆市,Spark高级工程师,如R，Jupyter?Notebook,61,1.5万-3.5万
4601,公司代号75751,湖南省,大数据架构师,C语言、Java、.Net、PHP等,83,4千-9千
4602,公司代号96137,重庆市,大数据架构师,SparkSpark数据分析BIHive工作职责,14,1万-3千
4603,公司代号34991,福建省,数据开发工程师,flume统计学等专业本科及以上学历,42,2.5万-7千
4604,公司代号76532,台湾省,数据运维工程师,c++,48,2.5万-7千
4605,公司代号73964,贵州省,Spark高级工程师,ETL,89,5千-nan
4606,公司代号21204,山西省,爬虫工程师,熟练使用SPSS、SAS等相关数据分析软件,98, -8千
4607,公司代号79076,陕西省,数据分析师,熟悉使用python进行数据处理分析相关工作,72,nan-5千
4608,公司代号27588,青海省,爬虫工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,11,2万-3万
4609,公司代号60995,河北省,大数据架构师,其中隐含的变化和问,60,5千-nan
4610,公司代号62957,台湾省,Spark高级工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,91,6千-6千
4611,公司代号7334,香港特别行政区,可视化工程师,Java数据库本次招聘包括,3, -8千
4612,公司代号58732,安徽省,爬虫工程师,熟练使用SPSS、SAS等相关数据分析软件,58,1.5万-3.5万
4613,公司代号27954,香港特别行政区,数据分析师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,53,8千- 
4614,公司代号17193,天津市,爬虫工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,87,6千-6千
4615,公司代号23864,澳门特别行政区,爬虫工程师,Spark熟悉使用python进行数据处理分析相关工作,27, -8千
4616,公司代号96152,澳门特别行政区,大数据实施工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,30,1万-3千
4617,公司代号99345,广东省,大数据实施工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,67,6千-6千
4618,公司代号37406,山东省,大数据架构师,Hadoop熟悉使用python进行数据处理分析相关工作,60,4千-9千
4619,公司代号52020,青海省,可视化工程师,计算机科学、数学、统计学等相关专业,15,8千- 
4620,公司代号59039,云南省,可视化工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",66,5千-nan
4621,公司代号36315,辽宁省,可视化工程师,flume统计学等专业本科及以上学历,61,5千-nan
4622,公司代号10553,河北省,ETL数据仓库工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",67,面议-面议
4623,公司代号92742,重庆市,数据分析师,Spark数据分析BIHive工作职责,32,5千-nan
4624,公司代号90503,江苏省,可视化工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,12,3千-1万
4625,公司代号52367,青海省,可视化工程师,Storm,59,面议-面议
4626,公司代号38104,内蒙古自治区,大数据架构师,计算机科学、数学、统计学等相关专业,91,3万-2万
4627,公司代号61919,广东省,Spark高级工程师,Java数据库本次招聘包括,10,3.5万-1.5万
4628,公司代号64108,山西省,数据分析师,ETL,64,9千-4千
4629,公司代号39194,甘肃省,数据分析师,熟悉使用python进行数据处理分析相关工作,2,2.5万-7千
4630,公司代号37886,新疆维吾尔自治区,大数据算法工程师,年龄18-30岁,34,3.5万-1.5万
4631,公司代号18267,重庆市,大数据算法工程师,熟练使用MySQL、Excel,24,面议-面议
4632,公司代号15090,江西省,数据分析师,Hadoop熟悉使用python进行数据处理分析相关工作,57,8千- 
4633,公司代号92110,河南省,大数据实施工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,80,3万-2万
4634,公司代号73742,湖南省,可视化工程师,出每天的投资计划,87,3千-1万
4635,公司代号44373,山东省,大数据算法工程师,flume统计学等专业本科及以上学历,20,8千- 
4636,公司代号75836,香港特别行政区,数据开发工程师,熟悉Unix/Linux操作系统,95,2万-3万
4637,公司代号85501,台湾省,大数据实施工程师,熟悉Unix/Linux操作系统,21,9千-4千
4638,公司代号66499,海南省,可视化工程师,Arcgispython空间科学数据处理数据库商业,22,2.5万-7千
4639,公司代号43069,澳门特别行政区,ETL数据仓库工程师,Python统计学等专业本科及以上学历,69,4千-9千
4640,公司代号80086,浙江省,可视化工程师,数学,9,8千- 
4641,公司代号25548,吉林省,大数据实施工程师,SQL和NoSQL数据库、Log分析,76,2.5万-7千
4642,公司代号46512,山东省,ETL数据仓库工程师,精通MATLAB、Python、R中至少一门编程语言,90,7千-2.5万
4643,公司代号66542,广西壮族自治区,爬虫工程师,数学,48,2万-3万
4644,公司代号60497,河南省,数据开发工程师,出每天的投资计划,52,5千-nan
4645,公司代号26490,宁夏回族自治区,ETL数据仓库工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,80,面议-面议
4646,公司代号65955,上海市,数据运维工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,3,nan-5千
4647,公司代号22303,江西省,Spark高级工程师,c++,51,2万-3万
4648,公司代号77786,辽宁省,大数据算法工程师,熟悉Unix/Linux操作系统,24,面议-面议
4649,公司代号19629,云南省,爬虫工程师,数据仓库,66,9千-4千
4650,公司代号81277,广西壮族自治区,ETL数据仓库工程师,熟悉使用python进行数据处理分析相关工作,56, -8千
4651,公司代号36306,河南省,Spark高级工程师,SQL和NoSQL数据库、Log分析,92,3.5万-1.5万
4652,公司代号52227,吉林省,大数据架构师,熟练使用MySQL、Excel,67,9千-4千
4653,公司代号82195,湖北省,Spark高级工程师,熟悉Unix/Linux操作系统,22,4千-9千
4654,公司代号65584,四川省,大数据算法工程师,Java数据库本次招聘包括,95,8千- 
4655,公司代号77450,宁夏回族自治区,可视化工程师,Storm,4,5千-nan
4656,公司代号95502,甘肃省,爬虫工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,69,3千-1万
4657,公司代号67378,海南省,大数据算法工程师,ETL,35,1万-3千
4658,公司代号42802,广西壮族自治区,Spark高级工程师,Linux,48,1.5万-3.5万
4659,公司代号57665,重庆市,可视化工程师,sqool数据科学,75, -8千
4660,公司代号22726,河南省,数据开发工程师,Java数据库本次招聘包括,63,面议-面议
4661,公司代号38526,海南省,可视化工程师,Linux,73,6千-6千
4662,公司代号17733,甘肃省,数据分析师,精通MATLAB、Python、R中至少一门编程语言,13,2.5万-7千
4663,公司代号3166,陕西省,ETL数据仓库工程师,如R，Jupyter?Notebook,65,3万-2万
4664,公司代号18705,重庆市,数据运维工程师,Kafks,4,3.5万-1.5万
4665,公司代号82776,辽宁省,大数据实施工程师,Hadoop数据科学,16,1.5万-3.5万
4666,公司代号23023,江西省,数据分析师,配合产品经理进行产品版本规划与需求整理,65,3万-2万
4667,公司代号28233,浙江省,可视化工程师,配合产品经理进行产品版本规划与需求整理,88,6千-6千
4668,公司代号83562,广西壮族自治区,ETL数据仓库工程师,Kafks,77,7千-2.5万
4669,公司代号189,安徽省,Spark高级工程师,熟练使用MySQL、Excel,67,6千-6千
4670,公司代号79242,内蒙古自治区,ETL数据仓库工程师,可操作spss，origin，surfer，matlab等数据分析软件者优先,62,3.5万-1.5万
4671,公司代号63405,河北省,数据开发工程师,熟练使用SPSS、SAS等相关数据分析软件,91,3千-1万
4672,公司代号49878,山西省,大数据架构师,Kafks统计学等专业本科及以上学历,18,2.5万-7千
4673,公司代号57087,广东省,大数据实施工程师,熟悉Unix/Linux操作系统,18,nan-5千
4674,公司代号47837,贵州省,数据开发工程师,Linux,37,7千-2.5万
4675,公司代号72762,浙江省,大数据算法工程师,享受公司超高,48,3千-1万
4676,公司代号28712,海南省,大数据架构师,c++,23,8千- 
4677,公司代号56714,广东省,数据开发工程师,ETL,7,3千-1万
4678,公司代号55035,内蒙古自治区,大数据算法工程师,精通MATLAB、Python、R中至少一门编程语言,8,2万-3万
4679,公司代号45378,云南省,数据开发工程师,Kafks统计学等专业本科及以上学历,47,9千-4千
4680,公司代号82061,吉林省,大数据架构师,SQL和NoSQL数据库、Log分析,12,6千-6千
4681,公司代号94426,西藏自治区,ETL数据仓库工程师,Hadoop数据科学,31,3万-2万
4682,公司代号83811,青海省,大数据实施工程师,出每天的投资计划,82,7千-2.5万
4683,公司代号33072,广西壮族自治区,大数据算法工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,59,5千-nan
4684,公司代号733,山西省,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,28,4千-9千
4685,公司代号69464,内蒙古自治区,可视化工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",16,6千-6千
4686,公司代号42394,吉林省,大数据架构师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,19,8千- 
4687,公司代号13228,甘肃省,爬虫工程师,ScalaSpark数据分析BIHive工作职责,79,8千- 
4688,公司代号48754,辽宁省,大数据架构师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,65,7千-2.5万
4689,公司代号61856,天津市,爬虫工程师,Linux,66,1万-3千
4690,公司代号87125,广东省,爬虫工程师,ETL,7,3万-2万
4691,公司代号8980,香港特别行政区,爬虫工程师,Hadoop熟悉使用python进行数据处理分析相关工作,73,7千-2.5万
4692,公司代号40677,江西省,数据运维工程师,熟练使用SPSS、SAS等相关数据分析软件,49,3万-2万
4693,公司代号41215,云南省,Spark高级工程师,熟练使用MySQL、Excel,83, -8千
4694,公司代号65056,宁夏回族自治区,数据开发工程师,flink,17,7千-2.5万
4695,公司代号68260,贵州省,Spark高级工程师,SQL和NoSQL数据库、Log分析,74, -8千
4696,公司代号18847,江苏省,Spark高级工程师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,27,8千- 
4697,公司代号37361,广西壮族自治区,大数据架构师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",3,7千-2.5万
4698,公司代号4132,广东省,数据运维工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,22,9千-4千
4699,公司代号51853,内蒙古自治区,大数据架构师,Storm,40,面议-面议
4700,公司代号8452,四川省,数据分析师,数据仓库,21,3.5万-1.5万
4701,公司代号57888,天津市,爬虫工程师,Hive,56, -8千
4702,公司代号8939,湖北省,数据运维工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,41,2万-3万
4703,公司代号56266,四川省,大数据算法工程师,Linux,57,1.5万-3.5万
4704,公司代号40418,云南省,大数据算法工程师,Python,37,1.5万-3.5万
4705,公司代号74710,陕西省,Spark高级工程师,Spark熟悉使用python进行数据处理分析相关工作,23,1万-3千
4706,公司代号77466,澳门特别行政区,数据分析师,熟悉使用python进行数据处理分析相关工作,73, -8千
4707,公司代号11754,江西省,爬虫工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,66,1.5万-3.5万
4708,公司代号34764,海南省,大数据架构师,出每天的投资计划,2,2.5万-7千
4709,公司代号78521,山西省,大数据实施工程师,ETL,97,9千-4千
4710,公司代号81201,西藏自治区,大数据实施工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,56,6千-6千
4711,公司代号11426,澳门特别行政区,大数据算法工程师,Spark熟悉使用python进行数据处理分析相关工作,65,1.5万-3.5万
4712,公司代号65231,香港特别行政区,数据开发工程师,ETL,94,8千- 
4713,公司代号76978,天津市,大数据架构师,Linux,27,8千- 
4714,公司代号51347,广东省,数据分析师,sqool数据科学,7,4千-9千
4715,公司代号51632,北京市,Spark高级工程师,flume,27,5千-nan
4716,公司代号86099,内蒙古自治区,可视化工程师,熟悉Unix/Linux操作系统,74,2.5万-7千
4717,公司代号39669,辽宁省,爬虫工程师,数学,95,2.5万-7千
4718,公司代号39464,湖北省,ETL数据仓库工程师,sqool数据科学,45,1.5万-3.5万
4719,公司代号15104,贵州省,可视化工程师,sqool数据科学,29,6千-6千
4720,公司代号65542,香港特别行政区,Spark高级工程师,Python统计学等专业本科及以上学历,90,面议-面议
4721,公司代号91237,山东省,数据分析师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,60,nan-5千
4722,公司代号53040,安徽省,大数据架构师,计算机科学、数学、统计学等相关专业,18,1.5万-3.5万
4723,公司代号6756,内蒙古自治区,Spark高级工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,24,5千-nan
4724,公司代号40551,吉林省,大数据架构师,sqool数据科学,9,5千-nan
4725,公司代号82970,河南省,Spark高级工程师,Python统计学等专业本科及以上学历,34,2.5万-7千
4726,公司代号33743,云南省,数据开发工程师,java,18,6千-6千
4727,公司代号47017,内蒙古自治区,大数据架构师,Linux,54, -8千
4728,公司代号32619,澳门特别行政区,大数据架构师,熟练使用SPSS、SAS等相关数据分析软件,75,6千-6千
4729,公司代号41934,西藏自治区,可视化工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,4, -8千
4730,公司代号44887,陕西省,Spark高级工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,96,1.5万-3.5万
4731,公司代号35014,甘肃省,大数据实施工程师,出每天的投资计划,16,8千- 
4732,公司代号20687,湖南省,大数据算法工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,1,6千-6千
4733,公司代号15089,上海市,数据开发工程师,Storm,4,1.5万-3.5万
4734,公司代号50216,西藏自治区,ETL数据仓库工程师,Scala熟悉使用python进行数据处理分析相关工作,4,7千-2.5万
4735,公司代号63677,湖北省,数据分析师,Hadoop数据科学,92,1.5万-3.5万
4736,公司代号56252,北京市,ETL数据仓库工程师,出每天的投资计划,31,6千-6千
4737,公司代号23500,新疆维吾尔自治区,大数据算法工程师,数据仓库,46,5千-nan
4738,公司代号64972,江西省,Spark高级工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,20,6千-6千
4739,公司代号3633,吉林省,可视化工程师,c++,35,4千-9千
4740,公司代号59182,福建省,Spark高级工程师,Hadoop数据科学,82,8千- 
4741,公司代号750,福建省,大数据实施工程师,java,6,5千-nan
4742,公司代号42493,福建省,Spark高级工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,69,面议-面议
4743,公司代号44496,北京市,大数据算法工程师,ETL,37,6千-6千
4744,公司代号51821,吉林省,大数据实施工程师,Spark数据分析BIHive工作职责,23,6千-6千
4745,公司代号72398,海南省,数据开发工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,57,8千- 
4746,公司代号3597,台湾省,数据分析师,数学,99,1.5万-3.5万
4747,公司代号50047,吉林省,数据运维工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,34,面议-面议
